id,sku,short_description,price,list_price,avg_rating,discount,discount_rate,order_count,is_visible,brand,name,image
174029994,6692827442616,USB Kingston 32GB DataTraveler Exodia(DTX/64GB)- Thương hiệu: Kingston- Dung lượng: 64GB- Chuẩn giao tiếp: USB 3.2- Tốc độ đọc: ~100MB/s- Tốc độ ghi: ~10MB/s- Bảo hành: 60 tháng- Xuất xứ: Chín...,115000,115000,4.7,0,0,,,,USB Kingston 64GB DataTraveler Exodia(DTX/64GB) - Hàng chính hãng,https://salt.tikicdn.com/cache/280x280/ts/product/47/d2/fe/e6a16c1802b857d1e8173c7f66e7daf7.png
276081880,3081425192692,"Mực in phun màu Epson 003 chính hãng 65ml dùng cho máy L1110/ L3110/ L3150/ L5190/ L1216/ L1210/ L3216/ L3210/ L3250/ L3256/ L5290Tương thích với các mẫu máy in Epson sau đâyL1210, L1216, L1250, L12...",263000,280000,5.0,17000,6,,,,"HCM- COMBO 4 màu Mực in màu Epson 003 70ml dùng cho máy in  L1110/ L3110/ L3150/ L5190/ L1216/ L1210/ L3216/ L3210/ L3250/ L3256/ L5290, hàng nhập khẩu.",https://salt.tikicdn.com/cache/280x280/ts/product/12/28/1f/09514f8cc2cc3609eb96fc96c60e3afb.jpg
708026,7509811889031,Router Wifi Băng Tần Kép AC1200 TP-Link Archer C50 V3 - Hàng Chính Hãng sở hữu nhiều tính năng hiện đại là giải pháp tối ưu cho việc chia sẻ mạng Wifi với tốc độ cao dành cho cả gia đình.Trang bị ch...,480000,480000,5.0,0,0,,,,Bộ Phát Wifi TP-Link Archer C50 Băng Tần Kép AC1200 - Hàng Chính Hãng,https://salt.tikicdn.com/cache/280x280/media/catalog/product/a/r/archer-c50-v3_s_01.u4064.d20170704.t180940.358348.jpg
192210428,9079087185851,"Ổ CỨNG DI ĐỘNG - Ổ CỨNG GẮN NGOÀI MY PASSPORT ULTRA HÀNG CHÍNH HÃNGĐược trang bị công nghệ USB-C, ổ cứng di động My Passport Ultra mang đến một cách dễ dàng để mở rộng bộ nhớ của bạn với thiết kế kim...",2850000,3890000,4.8,1040000,27,,,,Ổ Cứng Di Động WD My Passport Ultra Hàng Chính Hãng,https://salt.tikicdn.com/cache/280x280/ts/product/e9/1a/94/469b45eb4dc5cda6ea77d9b0d6f07b19.jpg
193247921,6449838624301,Hãng Sản Xuất: Golden JapanModel: Cat5e + 2CSố lõi mạng: 8 lõi (4 cáp xoắn)Cáp mạng kèm nguồn Cat5e FTP + 2C- Cáp mạng kèm nguồn Cat5e FTP + 2C có chống nhiễu (Cable Category 5 enhanced) là loại cáp ...,1020000,1020000,3.0,0,0,,,,Dây Cáp Mạng Kèm Nguồn Cat5e FTP + 2C Golden Japan Bọc Bạc Chống Nhiễu - Hàng Chính Hãng (Bán Lẻ Mét),https://salt.tikicdn.com/cache/280x280/ts/product/86/4b/15/453e528e527a45f06a0476176d1e12f7.png
276308462,7488679266291,"        Bluetooth 5.3 – Áp dụng công nghệ Bluetooth 5.3 mới nhất, tương thích ngược với Bluetooth V5.0/4.0/3.0/2.1/2.0/1.1        Kết Nối không dây – Cung cấp giao tiếp ổn định và thuận tiện giữa cá...",146000,149000,5.0,3000,2,,,,(Hot Sale) Bộ Thu Phát USB Bluetooth 5.3 TP-Link UB500 Nano thiết kế nhỏ gọn dành cho PC / Laptop - Hàng chính hãng,https://salt.tikicdn.com/cache/280x280/ts/product/77/28/f1/68ecfe7895055fcd39c819a4b7403a93.jpg
42561568,1458732253543,"Hộp Mực In Premium 26A (HP CF226A)/ Cartridge 052 dùng cho máy in Hp M402DN, Canon LBP 214DW, 214D… được thiết kế chính xác để mang lại kết quả bản in rõ ràng và sắc nét để đáp ứng nhu cầu của bạn.C...",179000,179000,5.0,0,0,,,,Hộp Mực In Premium 26A (HP CF226A)/ Cartridge 052 - Hàng Nhập Khẩu,https://salt.tikicdn.com/cache/280x280/ts/product/7f/d0/f0/36dd1192bc6344f5c521e30436cf8fe6.jpg
11627777,4400314392734,"* Hộp Mực In 05A-247Min được sản xuất và lắp ráp tại Việt Nam. Với dung lượng mực lên đến 2.300 trang độ phủ 5% giúp quý khách hàng tiết kiệm chi phí khi không phải hộp mực quá thường xuyên nữa, Cũng ...",290000,290000,0.0,0,0,,,,Hộp Mực In 05A-247Min dùng cho dòng máy in HP 2005/2030/2050/2055,https://salt.tikicdn.com/cache/280x280/ts/product/1c/ed/b3/f50f04259642c16fccbc6981b2972c43.jpg
6403893,9082768741396,"Cáp mạng Cat6 đúc sẵn NW102 là sản phẩm chính hãng UGREENTiêu chuẩn cáp cho Gigabit Ethernet/RJ45Cung cấp hiệu suất lên đến 500 MHz và phù hợp cho 10BASE-T, 100BASE-TX Giảm thiểu sự mất mát ...",56000,80000,5.0,24000,30,,,,Dây mạng bấm sẵn 2 đầu Cat6 UTP Patch Cords dài 5M UGREEN NW102 11204 - Hàng chính hãng,https://salt.tikicdn.com/cache/280x280/ts/product/0f/76/47/0e4e51340948499c2eeecf1fe87bccf9.jpg
275221007,6207823383049,"Mực Nạp, Mực chai 12A-26ALoại mực: Mực nạpTrọng lượng : 140grDùng cho các dòng mực in HP: 12A, 49A, 53A, 15A, 05A ……303/ 308/ 315/ EP25 / 319, Dùng cho nhiều dòng máy in : HP Laser 1010/ 1015/ 10...",30800,30800,4.0,0,0,,,,"Mực Nạp, Mực chai 12A-26A dùng cho máy in 2900, 3300, 6650, ... Hp 1020, P2035, Pro 400, P1320 Trọng lượng 140g đậm đẹp - Hàng chính hãng",https://salt.tikicdn.com/cache/280x280/ts/product/39/a4/21/76039a07d14b056216e58d4e76ba5337.jpg
248184839,8417533320877,"WiFi Tốc Độ Cao – Tốc độ lên tới 600Mbps với 200Mbps trên băng tần 2.4GHz và 433 Mbps trên băng tần 5GHz, nâng cấp thiết bị của bạn lên tốc độ WiFi AC cao hơn.Wi-Fi Băng Tần Kép – Băng tần 2.4GHz và ...",399000,399000,0.0,0,0,,,,(Giá Huỷ Diệt) Thiết Bị Chuyển Đổi USB Wi-Fi Nhỏ Gọn TP-Link Archer T2UB Nano Chuẩn Bluetooth 4.2 Tốc Độ Cao AC600 - Hàng Chính Hãng,https://salt.tikicdn.com/cache/280x280/ts/product/8f/b5/14/d235e154f553725d1aa0bbd022012fc8.jpg
276067078,4942860302754,"Dây nguồn máy tính laptop hàng xịn loại 1, dây dài 1 mét rưỡi, ổn định, chất lượng - Power cable laptop - Hàng chính hãng- Dây nguồn sạc laptop 1,5m - Dây nguồn dùng để kết nối cục sạc laptop với n...",62000,75000,5.0,13000,17,,,,"Dây nguồn máy tính laptop hàng xịn loại 1, dây dài 1 mét rưỡi, ổn định, chất lượng - Power cable laptop - Hàng chính hãng",https://salt.tikicdn.com/cache/280x280/ts/product/5f/a1/07/9f228122df36510a0250e8594812eebe.jpg
275190023,9379210535255,HỘP MỰC 12A - Canon 303:SỬ DỤNG CHO MÁY IN: - Canon 2900 / 3000 / L11121E.                                   - HP Laser jet 1010/ 1015/ 1018/ 1020/ 3015/ 3020/ 3030/ 3050/ 3055/ M1005MFP/Hộp mực tư...,121000,121000,4.8,0,0,,,,Mực in Dành Cho Máy Canon 2900/L11121E - Hộp mực 12A HP 1010/ 1015/ 1018/ 1020/ 3015/ 3020/ 3030/ 3050/ 3055/ M1005MFP Hàng chính hãng Alpha Cartridge,https://salt.tikicdn.com/cache/280x280/ts/product/db/0c/30/af594466ccdbda2b3a559ac130742d5d.jpg
83921674,4596923028300,"Bộ phát wifi băng tầng kép cho tốc độ caoRouter Wifi Linksys E5600-AH Max-Stream AC1200 MU-MIMO GIGABIT với băng tầng kép cho phép bạn tận hưởng sức mạnh của công nghệ Wi-Fi chuẩn AC với tốc độ 1,2 G...",773000,789000,5.0,16000,2,,,,Router Wifi Linksys E5600-AH Max-Stream AC1200 MU-MIMO GIGABIT - Hàng Chính Hãng,https://salt.tikicdn.com/cache/280x280/ts/product/44/67/1d/d3e88398ba9b2a27b085e747494cebdc.jpg
276139893,5648108444130," Tính năng nổi bật:● Tốc độ 10Gbps● Tương thích M.2 NVME - 2230,2242,2260, 2280● Dung lượng tối đa: 4TB ●● Tấm tản nhiệt đi kèm, áo tản nhiệt● Cáp đi kèm typeC to C● Hỗ trợ Windows/Mac/Linux. ...",397000,397000,5.0,0,0,,,,Box NVME Orico PDDM2C3-G2 hỗ trợ m2 NVME PCIe Gen3x4 / Gen4x4 Type C tốc độ 10Gbps – Hàng Chính Hãng,https://salt.tikicdn.com/cache/280x280/ts/product/51/92/09/9eaaab8ab258f0c60c9bf23dc34e01d5.jpg
514864,7502734914613,"TP Link TL-WR845N - Router Không Dây Chuẩn N Tốc Độ 300Mbps TP Link TL-WR845N - Router Không Dây Chuẩn N Tốc Độ 300Mbps sở hữu tốc độ không dây lên tới 300Mbps đảm bảo phủ sóng nhanh chóng, không bị ...",328000,349000,4.5,21000,6,,,,TP-Link  TL-WR845N - Router Không Dây Chuẩn N Tốc Độ 300Mbps - Hàng Chính Hãng,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/l/tl-wr845n (1).u2470.d20160619.t145032.jpg
74975883,8856697508143,Archer C54 (Hot Buys)Router Wi-Fi Băng Tần Kép AC1200Wi-Fi AC tốc độ cao—Wi-Fi băng tần kép AC1200 lý tưởng cho việc phát video 4K và tải về tốc độ cao.Vùng phủ Wi-Fi rộng lớn—4 ăng ten và công ...,388000,526500,5.0,138500,26,,,,Bộ Phát Wifi TP-Link Archer C54 Băng Tần Kép Chuẩn AC1200 - Hàng Chính Hãng,https://salt.tikicdn.com/cache/280x280/ts/product/08/9b/ba/3e928c7fea305597f4fda400f0ede49a.png
276626019,7417807361908,"Tiêu đềMac mini. Vừa vặn, linh hoạt, và nhanh như bay trong mọi không gian làm việc.Mac mini. Tiềm năng to lớn hơn bao giờ hết.Mac mini. Mạnh mẽ cho năng suất.Mac mini. Kích thước nhỏ. Hiệu quả đầ...",15200000,18990000,5.0,3790000,20,,,,Mac Mini 2024,https://salt.tikicdn.com/cache/280x280/ts/product/08/64/80/e5b8e5854b774755b4ed0c42689d2621.jpg
275955794,8183967181626,". Màn hình di động ZX1505 Nhiều Kích thước FullHD / 2K / 4k cho máy tính , laptop , smartphone , máy game. Kích thước màn Hình 14 / 15,6 / 16 inch , tỉ lệ 16:9 ( Tùy chọn trong Phân loại ). Độ Phân ...",2050000,2050000,4.5,0,0,,,,"Màn hình di động ZX1505 Nhiều Kích thước FullHD / 2K / 4k cho máy tính , laptop , smartphone",https://salt.tikicdn.com/cache/280x280/ts/product/f8/5e/31/bd3e4df42987af08975b3c33d9ff3531.jpg
143714177,4818920520335,USB 3.2 Gen 1 Kingston 128GB DataTraveler Exodia- Thương hiệu: Kingston- Dung lượng: 128GB- Chuẩn giao tiếp: USB 3.2- Tốc độ đọc: ~100MB/s- Tốc độ ghi: ~10MB/s- Bảo hành: 60 tháng- Xuất xứ: Ch...,199000,199000,4.2,0,0,,,,USB 128GB Kingston DTX- Hàng chính hãng,https://salt.tikicdn.com/cache/280x280/ts/product/4a/1e/ed/4a0e8319cadcf0f452c7c40c1ccbf3d4.png
2903577,1570718926767," Kiểu dáng chắc chắn, tiện dụngMáy in Canon Pixma G3010 có màu đen sang trọng, chi tiết tinh xảo, hoàn thiện, lắp đặt trên các bàn làm việc, kệ tủ, kệ bàn gọn đẹp, không chiếm nhiều diện tích....",4790000,5490000,4.6,700000,13,,,,Máy In Phun Màu Đa Năng Canon Pixma G3010 - Hàng Chính Hãng,https://salt.tikicdn.com/cache/280x280/ts/product/ec/33/48/fefa48285e8b0800452b2cd092d92811.jpg
